,0:00,0:30,1:00,1:30,2:00,2:30,3:00,3:30,4:00,4:30,5:00,5:30,6:00,6:30,7:00,7:30,8:00,8:30,9:00,9:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30
stop11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210524543,0.333333333,0.666666667,0.266666667,0.333333333,0.444444444,0.375,0.3,0.366666667,0.366666667,0.333333333,0.25,0.307692308,0.333333333,0.538388649,0.285714286,0.5,0.166666667,0.272727273,0.184659091,0.5,0.30952381,0.464285714,0.142857143,0,0.062499375,0.333333332,0.125,0.03125,0,0,0,0.083333333,0
stop12,0,0,0,0,0,0,0,0,0,0,0,0,0.01333322,0,0.055550618,0.090909091,0.181818182,0.2,0.55,0.577777777,0.500000001,0,0.2,0.253968254,0.330357143,0.333333333,0.071428571,0.545454546,0.500000001,0.3875,0.5,0.166666667,0.333333333,0.333333333,0.222218272,0.499999999,0.5,0.047619048,0.257575757,0.272727273,0.166666667,0.230769231,0.266666667,0.215909091,0.363636364,0.381818182,0.166666667,0
stop13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,0
stop14,0,0,0,0,0,0,0,0,0,0,0,0,0.075920946,0.309523809,0.147129187,0.999999997,0.916666665,1.285714287,1.25,1.272727272,1.041666666,1.500000003,1,1.538461538,1.434782609,1.166666667,0.545454546,1.428571428,1.999999993,1.166666666,1.999999993,1.999999993,1.499999999,1.800000002,1.857142857,1.470588235,1.641025641,1.071428573,0.666666667,0.750000001,1.400000001,1.000000001,1.549940005,2.480769227,2.687499998,1.500000003,0.833333334,0.166666667
stop15,0,0,0,0,0,0,0,0,0,0,0,0,0.013611081,0.071426939,0,0.333333333,0.428571429,0.261361653,0.607142857,0.6875,0.90909091,0.944444445,0.757142857,0.999999999,0.75,0.500000001,0.267857143,0.428571428,0.833333334,0.666666667,0.977755379,0.656853856,1,0.625,0.545454545,0.581140351,0.610408134,0.428571429,0.2,0.2749976,0.799999999,0.444436543,0.631578947,0.999999997,1.099999999,0.999999999,0.333333333,0.095454545
stop16,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0.071428571,0,0.285714286,0.333333333,0.183333333,0.464329804,0.333333333,0.090909091,0.3,0.236111111,0,0.085714286,0.708333333,0.198051948,0.251552795,0.3125,0.5,0.682692307,0.619230769,0.279220779,0.13368984,0.153846154,0,0.1,0.25,0.499999998,0.333333333,0.466666667,0.625,0.3,0.145833333,0
stop17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016129032,0,0.111111111,0,0,0.125,0.027777778,0,0.25,0,0.142857143,0.090073529,0,0,0,0,0.230769231,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0.071428571,0.035714286,0,0.033333333,0
stop18,0,0,0,0,0,0,0,0,0,0,0,0,0.028169141,0,0,0,0,0,0.1,0.055555556,0,0,0,0,0,0,0,0,0.133927755,0.222222222,0,0,0.114379085,0.066666667,0.166666667,0.145833333,0,0,0,0,0,0,0,0.25,0,0.133333333,0.058823529,0.1
stop19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stop20,0,0,0,0,0,0,0,0,0,0,0,0,0.002597403,0.042658792,0,0.076925917,0,0,0.222222222,0.236111111,0.25,0.142857143,0.277777778,0,0.082983193,0,0,0,0.375,0.066666667,0,0,0,0,0.145833333,0.029411765,0,0,0,0,0,0,0,0.142857143,0.076923077,0,0,0
stop21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stop22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
