,0:00,0:30,1:00,1:30,2:00,2:30,3:00,3:30,4:00,4:30,5:00,5:30,6:00,6:30,7:00,7:30,8:00,8:30,9:00,9:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30
stop12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071428571,0.132478632,0.428571428,0.166662222,0.333333333,0.5,0.292857143,0.5,0.3,0.214285714,0.267857143,0.071428571,0,0.173611111,0.222222222,0.2,0.285714286,0.333333333,0.333333333,0.211111111,0.236111111,0.333333333,0.354166667,0.154761905,0.071428571,0.154761905,0.077380952,0.333333333,0.333333333,0,0.2,0.0625,0,0
stop13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692213,0,0,0,0,0,0,0,0,0,0,0,0,0
stop14,0,0,0,0,0,0,0,0,0,0,0,0,0.037549227,0.379699248,0.454545454,1.333333334,0.683333333,0.892857144,1.333333334,1.333333332,1.333333334,1.452380952,1.25,1,1.837662338,0.878205128,1.166666667,1.333333334,1.400000001,1.4,1.111111115,2,1.090909091,2.000000001,2.642857142,1.666666667,1.500000001,1.499999999,0.708333333,1.000000002,0.591666666,0.999999997,1.399999998,1.249999999,3.000000001,1.000000007,0.746031746,0.111111111
stop15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062120551,0,0.5,0.500000001,0.428571429,0.555555556,0.5,0.538461538,0.888888889,0.799999999,0.791666667,0.56249375,0.25,0.325,0.666666667,0.999999999,0.683333333,0.863636364,0.999983999,0.708318334,0.857142857,1,0.5,0.428571428,0.427272727,0.499999999,0.599999999,0.666666667,0.333327408,0.714285714,0.307692308,0.75,0.599980801,0.222222222,0.090909091
stop16,0,0,0,0,0,0,0,0,0,0,0.4,0,0.006578947,0,0.1,0.232142857,0,0.076923077,0.452380952,0.142857143,0.428571429,0.25,0.5,0.454545454,0.08125,0,0,0.211111111,0.2,0.273809524,0.442307693,0.461538462,0.25,0.278846154,0,0.125,0.132478632,0.142857143,0.038461538,0,0.154761905,0.122376961,0.166666667,0.128947368,0.464285714,0.1,0.125,0.019230769
stop17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0.045454545,0.154761905,0.03125,0.166666667,0.138888889,0.291666667,0.111111111,0,0,0,0,0,0,0.2,0,0.153846154,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0.121323529,0,0
stop18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105555556,0.227272727,0,0,0.111111111,0.071428571,0,0.026315789,0.111111111,0,0.058823529,0,0,0,0.181818182,0,0,0,0,0,0,0.211111111,0,0,0,0,0,0,0,0,0.25,0.154761905,0.142857143,0.05
stop19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stop20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013333447,0.015625,0.20855615,0.114583333,0,0.142857143,0.25,0.595959596,0.171428572,0.171428572,0.222222222,0.153846154,0.071428571,0,0.045454545,0.161111111,0.236111111,0.142857143,0,0,0,0.05,0.176923077,0.076923077,0,0,0,0,0,0,0,0.095454546,0,0,0
stop21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stop22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
