,0:00,0:30,1:00,1:30,2:00,2:30,3:00,3:30,4:00,4:30,5:00,5:30,6:00,6:30,7:00,7:30,8:00,8:30,9:00,9:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30
stop11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0,0.285714286,0.285714286,0.125,0.2,0.166666667,0.285714286,0.2,0.333333333,0.381818182,0.42481203,0.5,0.366666667,0.527777778,0.249990001,0.53076923,0.4,0.333333332,0.4,0.30952381,0.401785714,0.3125,0.375,0.105555556,0,0.2,0.090909091,0.142857143,0.055555556,0,0,0,0,0.076923077
stop12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0.2,0.414285714,0.071425306,0.436507937,0.071428571,0.348482203,0.118055555,0.30952381,0.55,0.171428571,0.153853728,0.285707755,0.4,0.455882352,0.4,0.4,0.071428572,0.25,0.366666666,0,0.19375,0,0,0.2,0.285714286,0.191666667,0.154761905,0.166662222,0.4,0.133928571,0
stop13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stop14,0,0,0,0,0,0,0,0,0,0,0,0,0.083332963,0.1,0.2,0.4,0.5,0.999999997,1,1.541666666,1.30952381,1.599948803,0.800000001,1.225115221,1.250000002,1.666666667,2.0625,1.46590909,2.333333334,1.666666667,1.833333333,1.499999995,2.500000005,1.999999999,1.416666666,2,1.666666667,0.999999999,1.000000001,0.999999999,0.666666667,1.750000001,1.888888889,1.600000001,2.236111111,1.571428571,0.785714286,0.266666667
stop15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0.333333333,0.45,0.499999999,0.5,0.833333334,0.591666666,0.6,0.75,0.642857143,0.874999999,0.75,0.25,0.999999998,0.75,1.071428571,0.750000001,0.800000001,0.96153846,1.207792208,1,0.799991467,0.999999999,0.916666666,0.8999856,0.4,0.714285714,0.999982223,0.833333334,1.285714285,0.799999999,0.321428572,0
stop16,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.25,0.2,0.333333333,0.111111111,0.145833333,0.4,0.142857143,0.154761905,0.183333333,0.111111111,0.25,0.472222221,0.428571428,0.464285714,0.666666667,0.464285714,0.333333333,0.333333333,0.154761905,0,0,0,0.055555556,0.05,0.345238095,0.333333333,0.380952381,0.25,0.125,0
stop17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.101010101,0,0.085714286,0,0,0,0.111111111,0,0,0.166666667,0.089285714,0.105555556,0.060714286,0,0,0,0,0,0,0,0,0,0,0,0.107142857,0.097222222,0
stop18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0.117647059,0,0,0,0,0.166666667,0,0.055555556,0,0,0,0,0,0,0.125,0.076923077,0.1,0.25,0.15,0.111111111
stop19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stop20,0,0,0,0,0,0,0,0,0,0,0,0,0.00845526,0,0,0,0,0,0.090909091,0.041666667,0.333333333,0.166666667,0.1,0.113095238,0.045454545,0,0,0,0,0.035714286,0,0,0,0.105555555,0,0,0.055555556,0,0,0,0,0,0.125,0,0,0,0,0
stop21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stop22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
