,0:00,0:30,1:00,1:30,2:00,2:30,3:00,3:30,4:00,4:30,5:00,5:30,6:00,6:30,7:00,7:30,8:00,8:30,9:00,9:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30
stop13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236106111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stop14,0,0,0,0,0,0,0,0,0,0,0,0,0.014925302,0.2,0.29,0.816666667,0.458333334,1,1.118055555,1.791666669,1.944444444,1.333333334,2.000000004,1.111111115,1.645833334,1.999999996,1.566666666,2.333333334,1.909090908,2.083333335,1.666666667,1.899999999,2.583333334,2.1625,1.999999999,1.800000002,1.9,1.7,1.222222223,1.000000002,1.333333334,1.783333333,1.874999999,1.923076923,2.112500002,1.833333334,0.954545454,0.215909091
stop15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100961065,0.16249875,0.3875,0.500000001,0.500000001,0.599999999,0.75,0.833333334,0.618177191,0.999999998,0.4,0.357142857,0.333333333,0.999999997,1,0.875000001,0.535714286,1.044871795,0.777777777,1.225000001,1.11111111,1.333333332,0.866666667,0.818181818,0.833333332,0.428571428,0.55,0.723076923,0.861111111,1.000000002,1.499999999,0.999999999,0.408333333,0.055555556
stop16,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0.2,0.055555556,0.285714286,0.253968254,0.333333333,0.333333333,0.242857143,0.4,0.111111111,0.4,0.333333333,0.25,0.599999999,0.416666667,0.563492063,0.6,0.666666667,0.316666667,0.240384615,0.166666667,0,0.111111111,0.126923077,0.071428571,0.090909091,0.166666667,0.166666667,0.444444445,0.2,0.166666667,0.066666667
stop17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091666667,0,0.166666666,0.125,0,0.1,0,0.098214286,0.083333333,0,0.097222222,0.111111111,0.182539682,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.126984127,0
stop18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,0.183333333,0,0,0,0,0,0,0,0,0,0,0.176468927,0.1,0,0.090909091
stop19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stop20,0,0,0,0,0,0,0,0,0,0,0,0,0.007692383,0.014492888,0,0,0.0625,0,0.333333333,0.333333333,0.25,0.25,0.142857143,0.154761905,0,0,0,0.158333333,0.25,0,0,0.105555556,0.2,0.071078431,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stop21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stop22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
