,0:00,0:30,1:00,1:30,2:00,2:30,3:00,3:30,4:00,4:30,5:00,5:30,6:00,6:30,7:00,7:30,8:00,8:30,9:00,9:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30
stop11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071428571,0.1,0.083333333,0.047268908,0.052631579,0.110119048,0.048611111,0.076923077,0.05,0.037037037,0.066666667,0.041666667,0.048980408,0.054411765,0.071428571,0.050125313,0.029411765,0.083333333,0,0.085714286,0.065732759,0.066666667,0,0,0,0,0.052631579,0.045,0.098086124,0.142857143,0.052631579,0.090909091,0.1
stop12,0,0,0,0,0,0,0,0,0,0,0,0,0.076923077,0.125,0,0.259467041,0.222222222,0.263157895,0.111111111,0.1,0.199192957,0.184722222,0.180706522,0.207142857,0.188746439,0.19047619,0.125,0.146613191,0.185855263,0.136950904,0.138095238,0.185185185,0.193548387,0.219806763,0.2,0.13961039,0.212121212,0.081081081,0.222222222,0.2,0.131465517,0.208695652,0.125,0.171428571,0.1875,0.282352941,0.366666667,0.155555556
stop13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stop14,0,0,0,0,0,0,0,0,0,0,0,0,0.058823529,0.211111111,0.174242424,0.333333333,0.307291667,0.272486772,0.309920635,0.333333333,0.363568216,0.277777778,0.3125,0.337719298,0.318528403,0.317894737,0.365151515,0.314285714,0.398354877,0.450526316,0.428571429,0.482142857,0.4375,0.316666667,0.428571429,0.421052632,0.346153846,0.4,0.443010753,0.45,0.475294118,0.489130435,0.320512821,0.294117647,0.211111111,0.333333333,0.333333333,0.527777778
stop15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129166667,0.132034632,0.175883257,0.260869565,0.2,0.25,0.173913043,0.285714286,0.301604278,0.279220779,0.272727273,0.291666667,0.307692308,0.189189189,0.215250965,0.257142857,0.237647059,0.191836735,0.226495726,0.1875,0.1875,0.25245098,0.255952381,0.227272727,0.333333333,0.230769231,0.153947368,0.145614035,0.148351648,0.19047619,0.172413793,0.166666667,0.242647059,0.216374269
stop16,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0.277777778,0,0,0.087121212,0,0.130434783,0.088932806,0.125,0.16025641,0.2,0.138888889,0.207142857,0.25,0.148148148,0.2,0.209834191,0.142857143,0.176470588,0.177927928,0.088311688,0.068181818,0.010869565,0.010869565,0.031947262,0.026315789,0,0,0,0,0,0,0,0,0,0,0
stop17,0.4,0,0,0,0,0,0,0,0,0,0,0,0.769230769,0.125,0.166666667,0.166666667,0.108823529,0.166666667,0.213383838,0.244047619,0.204081633,0.230769231,0.153846154,0.15130719,0.171428571,0.142857143,0.181985294,0.239130435,0.175438596,0.131944444,0.125,0.130434783,0.081481481,0.108695652,0.069047619,0.077735849,0.054054054,0.045833333,0,0,0.058823529,0.061111111,0,0.052631579,0.05,0.039968652,0.032291667,0
stop18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.060606061,0.077380952,0.076923077,0.081666667,0.121323529,0.083333333,0.085714286,0.105555556,0.090909091,0.08496732,0.115384615,0.09,0.102380952,0.111111111,0.133333333,0.111111111,0.151086957,0.152777778,0.125,0.067816092,0.114379085,0.166666667,0.063829787,0.047619048,0.141447368,0.137931034,0.180652681,0.105263158,0.087121212,0.1,0.102564103,0.083333333,0.125
stop19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022727273,0,0,0.148148148,0,0,0,0,0,0,0,0.040540541,0,0.173913043,0.04805492,0,0.186046512,0,0,0.125,0,0,0,0,0,0,0,0
stop20,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.428571429,0.428571429,0.333333333,0.69047619,0.464102564,0.75,0.807096774,0.608695652,0.711851852,0.681818182,0.563333333,0.519230769,0.5,0.673529412,0.474458874,0.640086207,0.588235294,0.625,0.519230769,0.619047619,0.685213415,0.473684211,0.670542636,0.521768707,0.57208238,0.514705882,0.595959596,0.571428571,0.777777778,0.606451613,0.557112069,0.538461538,0.559069767,0.483333333,0.5
stop21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.153846154,0.166666667,0.066205534,0.033333333,0.125,0.314935065,0.384615385,0.142857143,0.285714286,0.105263158,0.233198925,0.142857143,0.125,0.2,0.2,0.166666667,0.25,0.5,0.405882353,0.311740891,0,0.375,0.196428571,0.090909091,0.090909091,0.238095238,0.5,0.255263158,0.5,0.359803922,0.513888889,0.178571429,0.184659091
stop22,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1
