,0:00,0:30,1:00,1:30,2:00,2:30,3:00,3:30,4:00,4:30,5:00,5:30,6:00,6:30,7:00,7:30,8:00,8:30,9:00,9:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30
stop12,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.149456522,0.071428571,0.133333333,0.185185185,0.197198276,0.176470588,0.142857143,0.188235294,0.129554656,0.183333333,0.095454545,0.091025641,0.133333333,0.181818182,0.120192308,0.133333333,0.111111111,0.133333333,0.166206897,0.166666667,0.25,0.108187135,0.147058824,0.125,0.104278075,0.125,0.133333333,0.157894737,0.090909091,0.090909091,0.071428571,0.166666667,0.176470588,0.158730159,0.166666667
stop13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stop14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.266666667,0.454545455,0.5,0.385882353,0.39047619,0.401785714,0.272727273,0.279220779,0.303030303,0.4,0.272727273,0.30952381,0.282051282,0.301948052,0.352484472,0.375,0.444444444,0.264912281,0.4,0.375,0.285714286,0.298148148,0.452380952,0.363636364,0.363636364,0.30952381,0.4,0.363636364,0.277777778,0.25,0.25,0.585714286,0.4,0.416666667
stop15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133333333,0.210526316,0.19375,0.266666667,0.272727273,0.214559387,0.1875,0.307692308,0.145502646,0.194444444,0.214285714,0.265384615,0.236842105,0.268292683,0.206060606,0.2,0.224489796,0.142857143,0.163879599,0.11,0.25,0.222222222,0.222222222,0.30952381,0.142857143,0.178571429,0.032258065,0.066666667,0.166666667,0.104355717,0.071428571,0.129166667,0.303571429
stop16,0,0,0,0,0,0,0,0,0,0,0,0,0.225,0,0,0.111111111,0,0.040816327,0.071428571,0.153846154,0.081666667,0.105263158,0.108187135,0.021701389,0.128205128,0.162280702,0.108187135,0.111111111,0.112489661,0.111111111,0.119905956,0.068181818,0.166666667,0.059649123,0.034482759,0.038461538,0.012195122,0,0,0,0,0,0,0,0,0,0,0
stop17,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0.177777778,0.051315789,0.27443609,0.225806452,0.133333333,0.217171717,0.27027027,0.228571429,0.3,0.195238095,0.217436975,0.234615385,0.192307692,0.183333333,0.192307692,0.188131313,0.4,0.187683284,0.123737374,0.131578947,0.111111111,0.045454545,0.074772886,0,0.049043062,0,0.117647059,0.088235294,0.076923077,0.04,0.085714286,0.030776515,0,0,0.033333333
stop18,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087557604,0.0625,0.1,0.129120879,0.163636364,0.148148148,0.120689655,0.141741071,0.133333333,0.125,0.222222222,0.159090909,0.2,0.176470588,0.24137931,0.154761905,0.105263158,0.125,0.083243824,0.094537815,0.046503497,0.111111111,0.103448276,0.19375,0.059649123,0.142857143,0.158333333,0.108187135,0.093478261,0.107142857,0.082884097,0.080128205,0.142857143,0.282894737
stop19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108695652,0.164251208,0.111111111,0,0,0.043478261,0,0.045454545,0,0,0,0,0,0.083333333,0.03125,0.071428571,0.05,0.152016129,0,0,0,0,0,0,0,0,0,0,0
stop20,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.4,0.666666667,0.714285714,0.710416667,0.583333333,0.909090909,0.634814815,0.829710145,0.647058824,0.636363636,0.555555556,0.6,0.466666667,0.722222222,0.535897436,1,0.378571429,0.527777778,0.5,0.454545455,0.666666667,0.565217391,0.569642857,0.674242424,0.363636364,0.52,0.55,0.583333333,0.52,0.555555556,0.542857143,0.6,0.585470085,0.5
stop21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.083333333,0.125,0,0,0,0.333333333,0.5,0.171428571,0.4,0.3,0.333333333,0.333333333,0.171428571,0.598214286,0.142857143,0.25,0.285714286,0.217592593,0.363636364,0.378571429,0.368421053,0.4375,0.333333333,0.25,0.166666667,0.272727273,0.166666667,0.393382353,0.444444444,0.333333333,0.423273657,0.285714286,0.125
stop22,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1
