,0:00,0:30,1:00,1:30,2:00,2:30,3:00,3:30,4:00,4:30,5:00,5:30,6:00,6:30,7:00,7:30,8:00,8:30,9:00,9:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30
stop12,0,0,0,0,0,0,0,0,0,0,0,0,0.041666667,0.083333333,0.157894737,0.176923077,0.217391304,0.173913043,0.16,0.1375,0.143589744,0.222222222,0.129032258,0.117647059,0.19375,0.146428571,0.125,0.114379085,0.125,0.125,0.151515152,0.158333333,0.166666667,0.195238095,0.145833333,0.136363636,0.131465517,0.224747475,0.2,0.174242424,0.081871345,0.25,0.083333333,0.190909091,0.2,0.187062937,0.090909091,0.183333333
stop13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034482759,0,0,0,0,0,0,0,0,0,0,0,0,0
stop14,0,0,0,0,0,0,0,0,0,0,0,0,0.074074074,0.3875,0.347826087,0.32,0.447619048,0.390096618,0.352941176,0.222222222,0.409090909,0.418859649,0.258064516,0.378367003,0.308648649,0.356818182,0.263157895,0.30952381,0.388888889,0.4,0.343137255,0.395652174,0.485294118,0.415242165,0.371710526,0.36,0.263157895,0.488095238,0.3875,0.5,0.5,0.4,0.428571429,0.315789474,0.185185185,0.454545455,0.285714286,0.2
stop15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.052631579,0.098235766,0.263157895,0.262857143,0.193333333,0.155555556,0.25,0.24,0.25,0.188888889,0.163825758,0.208108108,0.280172414,0.1875,0.120772947,0.215078631,0.303846154,0.200892857,0.191176471,0.210497835,0.16,0.16,0.166666667,0.153846154,0.258333333,0.166666667,0.166666667,0.071428571,0.111111111,0.148148148,0.087121212,0.130434783,0.230769231,0.166666667
stop16,0,0,0,0,0,0,0,0,0,0,0,0,0.274074074,0,0.071428571,0,0.052631579,0,0.067816092,0.090909091,0.088235294,0.058823529,0.129032258,0.068181818,0.093571429,0.069711538,0.1,0.166206897,0.066666667,0.118390805,0.079277865,0.1,0.053571429,0.012195122,0.023532669,0.029411765,0.031372549,0,0,0,0,0,0,0,0.032563025,0,0,0
stop17,0.1,0,0,0,0,0,0,0,0,0,0,0,0.297101449,0.166666667,0.125,0.209831255,0.571428571,0.209359606,0.29,0.245,0.324324324,0.265993266,0.236596737,0.172413793,0.142857143,0.129166667,0.2,0.142857143,0.230769231,0.285012285,0.121212121,0.230769231,0.117647059,0.125,0.083333333,0.125,0.076923077,0.062260536,0.111111111,0.06512605,0,0.097560976,0.043478261,0.071770335,0.045454545,0.058823529,0,0
stop18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029411765,0.179144385,0.117647059,0.130434783,0.154704944,0.148351648,0.181818182,0.148148148,0.145833333,0.078787879,0.181818182,0.181818182,0.166666667,0.122377622,0.205263158,0.2,0.0625,0.154761905,0.125,0.136363636,0.051417271,0.115384615,0.125,0.131127451,0.109090909,0.090909091,0.136363636,0.105263158,0.134691568,0.166666667,0.100250627,0.038461538,0.058277027,0.090909091,0.130952381
stop19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.15,0,0,0,0,0,0.194767442,0,0,0,0,0,0.079741379,0,0.133333333,0.125,0,0.123529412,0.044117647,0.117647059,0,0.023809524,0,0,0,0,0,0,0,0
stop20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.527272727,0.563963964,0.434285714,0.4,0.623529412,0.677419355,0.732142857,0.6875,0.631578947,0.642857143,0.642857143,0.4,0.055555556,0.397435897,0.389285714,0.521462639,0.615384615,0.531135531,0.642857143,0.564102564,0.647796353,0.469899666,0.5,0.653061224,0.4,0.410526316,0.554945055,0.8,0.5,0.470588235,0.495887192,0.511904762,0.398190045,0.428571429
stop21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.916666667,0.384615385,0.25,0.0625,0.05,0.242857143,0.375,0.3,0.333333333,0.35,0.141666667,0.231060606,0,0.03125,0.5,0.25,0.266666667,0,0.268148148,0.485294118,0.40625,0.385185185,0.486842105,0.397619048,0.272727273,0.19047619,0.292857143,0,0.181818182,0.436507937,0.428571429,0.386666667,0.275252525,0.5
stop22,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0.5,1,0.5,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
